Date,MSFT,F,CRAY,GOOG,HPQ,YHOO,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
6/17/2009,23.68,5.71,6.28,206.80484,16.993643,15.6,16.5,27.930334,19.368572,107,24.139999,19.200001,12.3,16.139999,4.08,26.389999,11.28,82.650002,27.48,28.24
6/18/2009,23.5,5.68,6.31,206.256897,17.052679,15.34,16.42,28.221081,19.411428,106.330002,24.129999,18.99,12.9,15.87,3.85,25.98,11.06,81.599998,28.030001,28.9
6/19/2009,24.07,5.72,6.71,209.260635,17.415985,15.8,16.559999,27.817787,19.925714,105.889999,24.040001,18.92,13.22,16.01,3.87,26.23,11.18,82.959999,28.27,29.6
6/22/2009,23.280001,5.38,6.44,202.914429,17.138964,14.71,15.57,28.155428,19.624287,104.519997,24.15,18.41,11.94,15.68,3.62,25.32,10.55,79.150002,26.629999,27.969999
6/23/2009,23.34,5.53,6.67,202.08255,16.966394,14.68,15.34,28.624372,19.144285,104.440002,24.66,18.57,12.23,15.81,3.55,25.809999,10.5,77.68,27.700001,28.34
6/24/2009,23.469999,5.63,6.83,203.880798,16.902815,15.45,15.91,28.886982,19.459999,104.150002,24.65,18.610001,12.35,16.1,3.66,25.9,10.85,79.269997,27.65,28.91
6/25/2009,23.790001,5.68,6.9,207.108704,17.311535,15.53,16.389999,29.15897,19.98,106.059998,24.85,19.030001,12.35,16.309999,3.64,26.51,11.42,82.199997,27.870001,29.610001
6/26/2009,23.35,5.61,7.86,211.865875,17.079927,15.74,16.67,29.06518,20.348572,105.68,24.82,18.91,12.75,16.290001,3.62,26.299999,11.57,83.879997,28.620001,29.360001
6/29/2009,23.860001,5.78,7.65,211.278076,17.702089,15.9,16.790001,29.412199,20.281429,105.830002,25.219999,18.99,13.19,16.379999,3.72,26.58,11.57,83.029999,29.1,29.709999
6/30/2009,23.77,6.07,7.88,210.007843,17.552225,15.66,16.209999,28.821329,20.347143,104.419998,24.84,18.65,13.2,16.549999,3.87,25.860001,11.29,83.660004,28.51,29.309999
7/1/2009,24.040001,5.91,8.24,208.712692,17.565849,15.41,16.41,28.905739,20.404285,104.839996,25.07,18.799999,13.05,17.040001,3.91,25.98,11.34,81.599998,28.360001,28.690001
7/2/2009,23.370001,5.89,8.16,203.4823,17.188919,14.99,15.58,28.30549,20.002857,101.730003,24.59,18.5,12.64,16.719999,3.78,25.190001,10.9,79.32,26.99,27.57
7/6/2009,23.200001,5.75,7.57,204.040207,17.134422,14.91,15.37,28.47431,19.801428,101.650002,24.799999,18.530001,12.15,16.540001,3.55,25.27,10.55,78.099998,26.85,28.360001
7/7/2009,22.530001,5.53,7.62,197.574448,16.730246,14.44,15.04,27.79903,19.342857,100.190002,24.33,18.24,12.15,16.25,3.43,24.34,10.09,75.629997,26.15,27.610001
7/8/2009,22.559999,5.35,7.79,200.4935,16.898273,14.38,15.57,26.87052,19.602858,100.68,23.540001,18.129999,11.84,15.94,3.36,24.4,10.11,77.360001,25.5,27.549999
7/9/2009,22.440001,5.63,7.69,204.428757,16.939146,14.55,15.67,26.861141,19.48,102.080002,23.379999,18.17,11.97,16.02,3.48,24.450001,10.33,78.099998,25.879999,27.57
7/10/2009,22.389999,5.72,7.77,206.42627,16.911898,14.93,16.18,26.842382,19.788572,100.830002,23.440001,18.34,11.88,16.040001,3.49,23.85,10.37,77.629997,25.940001,27.26
7/13/2009,23.23,5.69,7.96,211.357773,16.939146,15.01,16.58,27.245676,20.334286,103.620003,23.77,18.57,12.99,16.49,3.56,24.08,10.49,81.470001,27.91,28.530001
7/14/2009,23.110001,5.84,8.04,211.552048,16.866486,15.18,16.530001,27.151886,20.324286,103.25,23.450001,18.73,12.91,16.83,3.55,24.77,10.71,81.949997,27.879999,28.76
7/15/2009,24.120001,6.05,8.52,218.266876,17.629427,15.71,17.49,27.517664,20.982857,107.220001,23.969999,19.809999,13.42,18.049999,3.86,25.23,11.15,84.550003,28.799999,29.370001
7/16/2009,24.440001,6.13,8.36,220.473618,18.01544,16.190001,18.959999,27.667725,21.074286,110.639999,23.709999,20.120001,13.17,18.5,3.92,24.790001,11.73,86.110001,28.559999,29.66
7/17/2009,24.290001,6.14,8.26,214.321671,18.156221,16.84,18.92,27.752136,21.678572,115.419998,23.98,20.51,12.89,18.790001,4,24.34,12.07,85.849998,27.99,29.389999
7/20/2009,24.530001,6.19,8.28,214.281815,18.36058,17.01,19.940001,27.920956,21.844286,116.440002,24.42,21.15,12.24,18.9,4.17,24.629999,12.22,88.230003,28.34,29.52
7/21/2009,24.83,6.2,8.29,213.151062,18.42416,16.75,19.98,28.436794,21.644285,117.040001,24.57,21.59,12.19,18.9,4.08,24.639999,11.97,89.010002,27.559999,29.110001
7/22/2009,24.799999,6.38,7.75,213.046448,18.52861,17.370001,20.190001,28.258596,22.391428,115.57,24.84,21.450001,12.23,19.139999,3.55,24.700001,12.27,88.790001,27.540001,27.32
7/23/2009,25.559999,6.98,8.03,217.853439,18.910082,17.360001,21.969999,29.327789,22.545713,117.059998,25.48,21.9,12.69,19.48,3.59,25.280001,13,93.870003,28.540001,27.24
7/24/2009,23.450001,6.78,8.14,222.525925,18.946413,17.48,21.74,29.543503,22.855715,117.639999,25.450001,21.879999,12.51,19.360001,3.77,25.379999,12.96,86.489998,28.25,26.74
7/27/2009,23.110001,7.27,8.28,221.569504,19.000908,17,21.76,29.074558,22.871429,117.629997,25.73,21.84,13.09,19.469999,3.8,24.780001,13.02,84.239998,28.049999,27
7/28/2009,23.469999,7.14,8.25,219.103745,19.064487,17.219999,21.780001,29.449715,22.857143,117.279999,25.52,21.93,13.34,19.370001,3.77,24.549999,13.04,84.980003,27.43,26.74
7/29/2009,23.799999,7.12,8.3,217.305481,19.159855,15.14,21.57,29.99369,22.861429,117.260002,25.950001,21.719999,13.52,19.4,3.71,24.82,12.78,84.339996,27.16,27.120001
7/30/2009,23.809999,7.39,8.23,221.98793,19.396004,14.6,22.290001,30.303194,23.255714,117.860001,26.34,21.98,13.97,19.33,3.66,27.280001,12.88,86.089996,28.360001,27.49
7/31/2009,23.52,8,8.12,220.697769,19.663942,14.32,22.6,30.0781,23.341429,117.93,26.23,22.01,14.79,19.25,3.66,27.959999,12.93,85.760002,28.5,27.34
8/3/2009,23.83,8.33,8.16,225.260666,19.700272,14.34,23.34,30.040585,23.775715,119.919998,26.23,22.57,15.32,19.370001,3.74,28.620001,13.28,87.440002,29.309999,28.23
8/4/2009,23.77,8.3,9.36,226.017822,19.718437,14.51,23.309999,29.881144,23.65,119.599998,26.27,22.440001,15.64,19.32,3.76,28,13.37,85.800003,30.07,28.530001
8/5/2009,23.809999,8.44,9.11,224.727661,19.645777,14.67,22.48,29.327789,23.587143,118.470001,25.73,22.17,16.66,18.860001,3.75,28.059999,13.4,84.290001,31.049999,29.4
8/6/2009,23.459999,8.07,8.22,224.339127,19.168938,14.74,23.01,29.037043,23.415714,117.379997,25.549999,22.309999,16.700001,18.700001,3.71,28.280001,13.12,84.470001,30.549999,29.139999
8/7/2009,23.559999,8.01,8.51,227.696533,19.772934,14.62,23.76,29.14959,23.644285,119.330002,25.620001,22.190001,16.42,18.5,3.7,28.34,13.71,85.32,31.219999,30.309999
8/10/2009,23.42,7.72,8.31,227.452454,19.83197,14.63,23.459999,28.999527,23.531429,118.699997,25.58,21.639999,16.68,18.76,3.68,28.65,13.26,84.440002,30.83,29.389999
8/11/2009,23.129999,7.81,8.08,226.122437,19.704813,14.46,22.42,28.699404,23.261429,117.790001,25.360001,21.17,15.85,18.639999,3.59,28.299999,12.95,83.559998,29.889999,28.059999
8/12/2009,23.530001,7.7,8.19,228.433777,20.063578,14.68,22.9,29.271515,23.615715,119.290001,25.65,21.43,15.93,18.809999,3.59,28.549999,13.43,85.959999,29.98,28.709999
8/13/2009,23.620001,7.9,8.42,230.276871,20.140781,15.04,23.33,29.112074,24.059999,119.580002,25.48,21.51,17,19.049999,3.68,28.43,13.83,84.599998,29.879999,28.84
8/14/2009,23.690001,7.83,8.1,229.141129,20.022707,15.04,22.700001,29.14959,23.825714,118.57,25.450001,21.309999,17.389999,18.77,3.69,27.92,13.42,83.580002,29.790001,28.57
8/17/2009,23.25,7.37,7.76,221.614334,19.577656,14.56,21.459999,28.343006,22.798571,116.860001,25.02,20.73,16.559999,18.450001,3.55,27.02,12.86,81.059998,28.540001,27.700001
8/18/2009,23.58,7.64,7.94,221.808609,19.963669,14.75,21.620001,28.399279,23.428572,117.629997,25.1,21.01,16.9,18.77,3.56,27.57,13.33,82.120003,28.780001,28.6
8/19/2009,23.65,7.65,8.04,221.156052,19.904633,14.79,21.610001,28.539963,23.514286,118.57,25.379999,21.24,16.75,18.799999,3.52,26.68,13.18,83,28.83,28.58
8/20/2009,23.67,7.68,8.2,229.345352,19.972752,14.77,21.809999,28.80257,23.761429,118.949997,25.540001,21.889999,17.139999,18.709999,3.52,26.5,13.7,84.089996,29.360001,28.940001
8/21/2009,24.41,7.74,8.05,231.751343,20.336058,14.79,22.209999,29.421577,24.174286,119.900002,26,22.190001,17.459999,18.889999,3.7,26.610001,13.93,85,29.690001,29.120001
8/24/2009,24.639999,7.41,7.8,233.489822,20.340599,14.99,21.620001,29.459093,24.151428,119.32,26.139999,22.059999,17.35,18.76,4,26.58,13.54,84.5,29.65,29.190001
8/25/2009,24.639999,7.59,7.67,234.804901,20.290646,15.07,22.35,29.365305,24.200001,118.830002,26.299999,22,17.75,19.1,4.02,26.84,13.66,84.190002,30.190001,29.389999
8/26/2009,24.549999,7.61,7.71,233.12619,20.199818,14.93,21.950001,29.524746,23.915714,119.470001,26.51,21.93,17.790001,19.43,4.06,27.030001,13.82,84,29.530001,28.82
8/27/2009,24.690001,7.67,7.66,232.159805,20.349682,14.93,22.610001,29.121454,24.207144,119.43,26.42,21.879999,17.92,19.469999,4.23,27.25,14.01,84.309998,29.84,29.360001
8/28/2009,24.68,7.73,7.38,231.507248,20.326975,14.85,23.33,29.093317,24.292856,118.220001,26.209999,22,17.98,20.25,4.47,27.299999,14.73,82.760002,29.51,28.93
8/31/2009,24.65,7.6,7.31,229.973007,20.386013,14.61,23.98,29.112074,24.030001,118.050003,26.049999,21.6,17.59,20.32,4.36,26.74,14.52,81.190002,28.959999,29.610001
9/1/2009,24,7.24,6.82,227.029037,19.922798,14.18,23.18,28.483688,23.614286,116.690002,25.360001,21.17,16.459999,19.719999,4.22,26.389999,14.03,79.160004,27.450001,28.1
9/2/2009,23.860001,7.03,6.85,225.65918,20.095367,14.23,22.67,28.267975,23.597143,116.089996,25.370001,21.549999,16.27,19.469999,4.28,26.290001,14.23,78.139999,27.09,27.950001
9/3/2009,24.110001,7.48,7.1,227.905746,20.186193,14.28,22.620001,28.361763,23.792856,116.330002,25.15,21.49,16.84,19.42,4.53,26.280001,14.57,78.459999,27.65,28.15
9/4/2009,24.620001,7.43,7.35,229.788696,20.48138,14.5,23.290001,28.699404,24.33,117.459999,25.51,21.84,17.09,19.639999,4.53,26.51,15.11,78.870003,27.65,28.09
9/8/2009,24.82,7.3,7.53,228.453705,20.64941,14.49,25.02,29.027664,24.704287,117.160004,25.75,21.92,17.02,19.799999,5.19,26.9,15.53,80.900002,27.799999,28.51
9/9/2009,24.780001,7.39,7.86,231.118713,20.881018,14.78,25.190001,28.971392,24.448572,116.760002,25.940001,22.23,17.040001,19.93,5.2,26.59,15.96,82.239998,28.549999,29.120001
9/10/2009,25,7.44,8.07,234.590698,21.117167,15.45,25.25,29.402821,24.651428,117.669998,26.559999,23.01,17.219999,19.76,5.38,26.99,16.469999,83.849998,28.639999,29.209999
9/11/2009,24.860001,7.33,8.18,235.188461,20.935513,15.59,25.040001,29.318411,24.594286,118.050003,26.66,23.09,16.969999,19.51,5.68,27.27,16.32,84.540001,28.82,28.67
9/14/2009,25,7.39,8.29,236.672897,20.75386,15.57,24.690001,29.140211,24.817142,118.879997,26.530001,22.790001,16.99,19.360001,5.72,27.01,16.049999,83.860001,28.75,29.02
9/15/2009,25.200001,7.2,8.61,237.878372,20.726612,16.41,24.969999,29.074558,25.022858,119.349998,26.700001,22.98,16.790001,19.549999,5.88,26.75,16.379999,83.550003,28.74,28.83
9/16/2009,25.200001,7.15,8.84,243.233307,20.726612,16.99,25.120001,28.521204,25.981428,121.82,26.540001,23.360001,17.25,19.65,5.69,27.65,15.94,90.699997,30.15,30.719999
9/17/2009,25.299999,6.92,8.7,244.941895,20.758402,17.5,24.68,27.677105,26.364286,121.879997,26.370001,23.389999,17.610001,19.41,5.67,27.540001,15.24,90.440002,31.049999,30.74
9/18/2009,25.26,6.94,8.66,244.812378,20.95822,17.389999,24.91,27.752136,26.431429,122.110001,27.049999,23.4,17.629999,19.559999,5.7,28.459999,15.22,90.279999,31.379999,30.299999
9/21/2009,25.299999,6.83,8.5,247.572037,21.049046,17.040001,24.389999,27.658346,26.288572,121.57,26.870001,23.629999,17.25,19.540001,5.81,28.33,15.15,90.559998,31.610001,29.629999
9/22/2009,25.77,7.01,8.6,248.59819,21.348774,16.860001,24.719999,27.677105,26.354286,121.610001,26.5,23.41,17.610001,19.530001,6.08,28.370001,15.18,93.75,32.98,29.91
9/23/2009,25.709999,7.36,8.61,248.299316,21.312443,17.209999,24.280001,28.024124,26.5,120.82,27.129999,22.799999,17.5,19.879999,6.02,28.15,14.94,92.379997,32.029999,29.549999
9/24/2009,25.940001,7.33,8.48,247.457474,21.285194,16.889999,23.530001,28.277353,26.26,120.940002,27.030001,22.65,16.98,19.540001,5.66,28.809999,14.74,92.110001,30.73,29.34
9/25/2009,25.549999,7.29,8.19,245.32048,21.353315,17.08,22.969999,28.080397,26.052856,121.080002,26.959999,22.620001,16.6,19.370001,5.83,29.43,14.5,90.519997,30.549999,29.07
9/28/2009,25.83,7.49,8.43,248.334183,21.74387,17.469999,23.040001,28.464931,26.592857,119.330002,27.43,23.610001,17.219999,19.74,5.94,30,14.83,92.209999,31.25,29.959999
9/29/2009,25.75,7.45,8.38,248.334183,21.54405,17.450001,22.889999,28.286732,26.482857,118.809998,27.200001,23.299999,17.16,19.48,5.78,29.389999,14.56,91.720001,31.09,29.33
9/30/2009,25.719999,7.21,8.33,246.999191,21.4396,17.809999,23,28.3899,26.478571,119.610001,27.01,23.540001,16.92,19.57,5.66,29.200001,15.03,93.360001,30.879999,28.99
10/1/2009,24.879999,6.97,7.81,242.690338,20.871935,17.389999,21.74,28.146049,25.837143,117.900002,26.610001,23.09,16.209999,18.9,5.39,28.02,13.96,91.040001,29.870001,27.9
10/2/2009,24.959999,6.84,7.86,241.385223,20.563124,16.84,21.01,28.033503,26.414286,119.019997,26.52,22.67,16.34,18.969999,5.31,27.16,13.85,89.849998,29.459999,27.6
10/5/2009,24.639999,7.05,8.31,243.34787,20.921888,16.799999,21.85,28.099154,26.574286,119.75,26.76,22.940001,16.959999,19.1,5.54,27.17,13.78,88.669998,29.84,27.700001
10/6/2009,25.110001,7.14,8.39,248.438797,21.348774,17.299999,22.129999,28.296112,27.144285,121.349998,27.15,23.35,17,19.629999,5.64,27.629999,14.01,90.910004,30.790001,28.17
10/7/2009,25.1,7.13,8.23,257.80368,21.144415,17.49,22.52,27.55518,27.178572,122.779999,26.18,23.610001,17.35,19.75,5.54,28.09,13.9,93.970001,31.16,28.5
10/8/2009,25.67,7.18,8.26,256.129974,21.099001,17.58,23.280001,27.348843,27.038572,122.290001,25.940001,23.67,17.33,19.879999,5.51,28.200001,13.99,95.220001,31.940001,28.469999
10/9/2009,25.549999,7.12,8.54,257.161102,21.516804,16.870001,23.75,27.348843,27.209999,125.93,25.66,24.030001,17.5,20.17,5.88,28.440001,14.17,95.709999,32.09,28.68
10/12/2009,25.719999,7.62,8.28,261.041565,21.362398,16.75,24.139999,27.19878,27.258572,127.040001,25.6,23.780001,18.030001,20.4,6.14,28.620001,14.01,93.599998,31.76,28.629999
10/13/2009,25.809999,7.62,8.01,262.072693,21.203451,16.879999,24.639999,27.217539,27.145714,127.019997,25.9,23.889999,17.809999,20.49,6.08,28.200001,13.96,94.830002,31.139999,27.74
10/14/2009,25.959999,7.66,8.4,266.660492,21.748411,16.950001,26.26,27.142508,27.327143,128.350006,25.83,24.379999,18.59,20.83,6.25,28.559999,13.94,97.459999,32.830002,28.18
10/15/2009,26.709999,7.66,8.38,263.965607,21.798365,16.52,27.690001,27.301949,27.222857,127.980003,25.91,24.370001,18.1,20.67,6.19,29.219999,13.53,96.010002,32.709999,28.129999
10/16/2009,26.5,7.42,8.15,273.898376,21.966394,16.809999,27.860001,27.104992,26.864286,121.639999,25.700001,24.02,17.26,20.18,5.74,28.879999,13.22,95.32,32.990002,27.24
10/19/2009,26.360001,7.57,8.27,275.014191,22.011808,17.219999,28.540001,27.161266,27.122858,123.059998,26,24.25,17.16,20.41,5.87,29.51,13.7,94.68,33.110001,27.23
10/20/2009,26.370001,7.71,8.18,274.829865,22.134422,17.17,28.530001,27.011204,28.394285,122.82,25.99,24.110001,17.01,20.18,5.98,29.110001,13.71,94.980003,32.52,28.9
10/21/2009,26.58,7.78,8.14,274.521027,21.898273,17.66,28.34,27.226917,29.274286,120.870003,25.940001,23.959999,16.51,19.860001,5.77,28.959999,13.38,93.419998,34.080002,28.059999
10/22/2009,26.59,7.76,8.2,276.010437,21.943687,17.67,28.719999,27.217539,29.314285,122.690002,26.1,24.18,16.52,20.120001,5.83,29.26,13.47,93.449997,35.740002,29.25
10/23/2009,28.02,7.63,8.11,275.811188,22.052679,17.219999,27.73,27.058098,29.134285,120.360001,25.73,24.17,16.219999,19.780001,5.6,28.91,13.15,118.489998,35,29.67
10/26/2009,28.68,7.47,7.9,276.070221,21.734787,16.870001,26.85,26.861141,28.925714,120.110001,25.309999,23.700001,15.4,19.83,5.42,29.16,12.98,124.639999,34.799999,28.49
10/27/2009,28.59,7.33,7.83,273.121277,21.480473,16.690001,26.33,27.386358,28.195715,120.650002,25.6,23.540001,15.45,19.74,5.15,29.219999,12.54,122.07,34.110001,27.76
10/28/2009,28.02,6.96,7.6,269.141205,21.312443,16.040001,25.1,28.089775,27.485714,121.5,26.08,23.02,15.01,19.030001,4.85,28.629999,12.02,121.639999,32.310001,27.27
10/29/2009,28.219999,7.3,7.7,274.496124,21.957312,16.129999,26.41,28.174185,28.049999,122.870003,26.23,23.52,15.73,19.219999,4.93,30.540001,12.55,122.580002,33.669998,28.120001
10/30/2009,27.73,7,7.46,267.05899,21.553133,15.9,24.92,27.752136,26.928572,120.610001,25.67,22.809999,14.58,19.110001,4.6,29.389999,11.96,118.809998,32.119999,26.66
11/2/2009,27.879999,7.58,7.38,265.997986,21.871027,15.85,25.01,27.583315,27.044285,120.559998,25.59,23,14.63,19.01,4.6,28.9,12.07,118.839996,31.98,26.969999
11/3/2009,27.530001,7.44,7.16,267.641815,21.57584,15.7,25,27.264433,26.964285,121.160004,25.360001,22.91,14.8,18.5,4.64,29.01,12.01,118.370003,32.139999,26.42
11/4/2009,28.059999,7.27,7.24,269.156128,21.689373,15.69,24.92,27.29257,27.258572,121.290001,25.530001,23.290001,14.7,18.59,4.69,28.690001,11.98,117.099998,31.48,25.84
11/5/2009,28.469999,7.45,7.37,273.300598,22.184378,15.9,25.9,27.489527,27.718571,123.099998,25.940001,23.93,15.13,18.889999,4.83,28.73,12.27,120.610001,32.419998,26.73
11/6/2009,28.52,7.75,7.09,274.521027,22.325159,15.94,25.73,27.723999,27.762857,123.489998,25.93,23.82,15.05,18.93,5.04,28.870001,13.16,126.199997,32.599998,26.9
11/9/2009,28.99,8.18,7.28,280.204712,22.702089,16.02,27.07,28.296112,28.780001,126,26.34,23.99,15.77,19.459999,5.21,29.49,13.46,126.669998,33.950001,27.450001
11/10/2009,29.01,8.24,7.17,282.321777,22.688465,16.040001,26.98,28.427416,28.997143,126.910004,26.360001,23.65,16.030001,19.5,5.14,29.23,13.13,130.149994,33.700001,26.879999
11/11/2009,29.120001,8.33,7.18,284.214691,22.706631,16.09,26.84,28.47431,29.035715,127.190002,26.440001,23.92,16.43,19.84,5.32,29,13.5,129.910004,33.75,27.52
11/12/2009,29.360001,8.2,7,282.864746,22.570391,16,26.25,28.286732,28.855715,126.260002,26.290001,23.4,16.059999,19.68,6.48,28.24,13.46,130.529999,33.009998,27.299999
11/13/2009,29.629999,8.41,7.15,284.956909,22.665758,15.93,27,28.258596,29.207144,127.029999,26.25,23.709999,15.98,19.82,6.53,28.35,13.56,132.970001,33.09,27.450001
11/16/2009,29.540001,8.71,7.45,287.064026,23.074478,16.07,28.190001,28.446173,29.518572,128.210007,26.290001,23.870001,15.87,20.23,6.43,28.629999,13.75,131.589996,34.23,27.15
11/17/2009,30,8.98,7.16,287.666748,23.306086,16.049999,28.370001,28.746298,29.571428,128.630005,26.280001,24.09,15.77,20.32,6.62,28.450001,13.73,131.25,33.470001,26.93
11/18/2009,30.110001,8.94,7.15,287.248322,22.924614,15.98,28.27,28.755676,29.422857,128.149994,26.309999,24,16.35,20.120001,7.32,28.25,13.52,131.289993,33.330002,26.76
11/19/2009,29.780001,8.73,7.15,285.425171,22.624886,15.61,27.77,28.624372,28.644285,127.540001,26.110001,23.68,16.08,19.299999,7.05,26.98,12.98,128.990005,32.310001,26.280001
11/20/2009,29.620001,8.64,7.03,283.915802,22.724796,15.38,27.84,28.539963,28.559999,126.959999,26.02,23.459999,16.09,19.24,6.95,26.799999,12.9,129.660004,32.099998,26.190001
11/23/2009,29.940001,8.73,7.19,290.087677,23.169846,15.45,28.66,29.384062,29.411428,128.199997,26.780001,23.9,16.290001,19.4,7,27.309999,13,133,32.619999,26.799999
11/24/2009,29.91,8.81,7.04,290.456299,22.792915,15.24,28.780001,29.890522,29.205715,127.93,27.1,23.74,16.1,19.389999,6.95,26.620001,12.92,132.940002,32.119999,26.450001
11/25/2009,29.790001,8.81,7.09,291.776337,22.729338,15.3,29.1,30.040585,29.17,127.279999,27.08,23.74,15.95,19.34,7.11,27.459999,13.07,134.029999,31.42,26.620001
11/27/2009,29.219999,8.73,6.9,288.797516,22.284286,15,28.690001,29.665428,28.655714,125.699997,26.99,23.379999,15.47,19.110001,6.85,26.68,12.79,131.740005,30.51,26.299999
11/30/2009,29.41,8.89,6.99,290.411469,22.279745,14.97,29.139999,29.505987,28.558571,126.349998,26.940001,23.4,15.85,19.200001,7.01,26.690001,13.06,135.910004,31.58,26.639999
12/1/2009,30.01,8.88,7.01,293.833649,22.520435,15.13,28.92,30.331329,28.138571,127.940002,27.18,23.92,15.9,19.66,7.2,27.440001,13.32,138.5,31.52,26.950001
12/2/2009,29.780001,9.01,6.97,292.658051,22.243416,15.31,29.58,30.622076,28.032858,127.209999,27.35,23.870001,15.65,19.719999,7.3,27,13.72,142.25,30.6,27.360001
12/3/2009,29.83,8.94,6.75,291.776337,22.234333,15.11,28.629999,30.659592,28.068571,127.550003,27.52,23.83,15.76,19.870001,8.03,27.98,13.83,141.169998,30.200001,26.75
12/4/2009,29.98,8.94,6.99,291.41272,22.611263,15.19,28.52,30.66897,27.617144,127.25,27.6,24.16,16.280001,20.459999,7.86,28.52,14.26,137.580002,30.969999,26.93
12/7/2009,29.790001,8.91,6.87,292.030396,22.347866,15.45,28.6,31.184809,26.992857,127.040001,27.969999,24.209999,15.89,20.370001,8.52,28.450001,16.09,134.210007,30.379999,26.809999
12/8/2009,29.57,8.82,6.78,292.428894,22.22525,15.45,27.5,31.316114,27.124287,126.800003,27.610001,23.809999,15.41,19.99,8.67,28.67,15.31,134.110001,30.15,26.91
12/9/2009,29.709999,8.86,6.74,293.410217,22.683924,15.18,27.360001,31.231703,28.257143,128.389999,27.559999,23.860001,15.39,20.01,8.71,28.43,15.69,131.309998,30.35,27.139999
12/10/2009,29.870001,9.05,6.54,294.645599,22.770208,15.49,27.02,31.569344,28.061428,129.339996,27.76,23.940001,15.21,20.15,8.58,28.34,15.41,135.380005,30.23,27.120001
12/11/2009,29.85,9,6.51,294.152435,22.729338,15.74,27.639999,31.634996,27.809999,129.679993,28.01,23.77,15.63,19.9,8.64,29,15.21,134.149994,29.780001,26.940001
12/14/2009,30.110001,9.08,6.73,296.752686,23.01544,15.81,27.35,31.466175,28.139999,129.929993,28.049999,23.84,15.63,19.98,8.68,29.299999,15.67,131.380005,30.17,27.040001
12/15/2009,30.02,9.39,6.21,295.462524,23.156221,15.74,27.08,30.959717,27.738571,128.490005,27.6,23.48,15.19,19.799999,8.82,28.99,15.65,130.229996,29.85,26.610001
12/16/2009,30.1,9.49,5.98,297.763916,23.324251,15.79,26.99,30.678349,27.861429,128.710007,27.52,23.450001,15.28,19.379999,9.15,29.01,16.91,128.360001,30.34,26.860001
12/17/2009,29.6,9.39,6,295.861053,22.960945,15.82,25.59,30.772139,27.408571,127.400002,27.219999,23.18,14.86,19.07,9.12,28.58,16.83,126.910004,29.120001,26.59
12/18/2009,30.360001,9.68,6.1,297.096405,23.387829,16.139999,25.99,30.762758,27.918571,127.910004,27.32,23.33,15.03,19.629999,9.05,28.639999,16.82,128.479996,29.209999,26.77
12/21/2009,30.52,9.67,6.13,298.222198,23.610353,15.88,25.68,30.969095,28.318571,128.649994,27.540001,23.639999,15.28,20.09,9.53,28.58,17.42,132.789993,29.66,27.219999
12/22/2009,30.82,9.9,6.08,299.437622,23.823797,15.98,25.83,31.137915,28.622858,129.929993,27.9,23.75,15.33,20.040001,9.43,29.129999,17.879999,133.75,29.6,27.52
12/23/2009,30.92,10.08,6.26,304.697906,23.837421,16.67,25.73,31.166052,28.871429,130,28.040001,23.780001,15.19,20.1,9.67,29.360001,18.129999,138.940002,29.41,27.65
12/24/2009,31,10.13,6.25,308.085236,24.009991,16.719999,25.9,31.287977,29.862858,130.570007,28.1,23.959999,15.25,20.33,9.91,29.309999,18.09,138.470001,29.6,27.76
12/28/2009,31.17,10.2,6.25,310.272034,23.960037,16.879999,25.450001,31.409903,30.23,132.309998,28.33,24.08,15.29,20.299999,9.83,29.58,17.799999,139.309998,29.290001,27.66
12/29/2009,31.389999,10.11,6.2,308.543518,23.873751,16.92,25.440001,31.35363,29.871429,131.850006,28.34,24.1,15.12,20.4,9.75,29.35,18.02,139.410004,29.43,27.629999
12/30/2009,30.959999,9.99,6.28,310.202271,24.037239,16.98,25.5,31.34425,30.234285,132.570007,28.32,24.18,15.07,20.59,9.72,29.299999,18.67,136.490005,29.49,28.02
12/31/2009,30.48,10,6.42,308.832428,23.39237,16.780001,25.200001,31.072262,30.104286,130.899994,28.030001,23.940001,15.06,20.4,9.68,29,18.68,134.520004,29.6,27.969999
